Latitude,Longitude,Name,Description,Icon,ep_Circle,PolygonFillType
55.20592,-162.72625,ALEUTIANS EAST_01,AK,98,250,0
52.73715,174.09101,ALEUTIANS WEST_01,AK,98,250,1170
51.88358,-176.64248,ALEUTIANS WEST_02,AK,98,250,0
57.16631,-170.22256,ALEUTIANS WEST_03,AK,98,250,0
52.71226,174.11359,ALEUTIANS WEST_04,AK,98,250,0
61.17408,-149.99814,ANCHORAGE_01,AK,98,200,0
61.25296,-149.79369,ANCHORAGE_02,AK,98,250,0
61.27054,-149.63854,ANCHORAGE_03,AK,98,200,1060
61.22943,-149.78110,ANCHORAGE_04,AK,98,200,1060
61.23190,-149.87411,ANCHORAGE_05,AK,98,200,1060
61.24765,-149.72262,ANCHORAGE_06,AK,98,200,1060
58.67798,-156.65193,BRISTOL BAY_01,AK,98,250,0
64.30020,-149.18977,DENALI_01,AK,98,250,1170
64.66564,-147.10144,FAIRBANKS NORTH STAR_01,AK,98,250,0
64.81608,-147.86125,FAIRBANKS NORTH STAR_02,AK,98,200,0
64.83761,-147.61449,FAIRBANKS NORTH STAR_03,AK,98,200,0
58.30085,-134.40695,JUNEAU_01,AK,98,100,840
58.35471,-134.57847,JUNEAU_02,AK,98,100,0
60.68516,-151.36714,KENAI PENINSULA_01,AK,98,100,840
64.51073,-165.44474,NOME_01,AK,98,250,0
57.04683,-135.36107,SITKA_01,AK,98,250,0
63.96676,-145.71512,SOUTHEAST FAIRBANKS_01,AK,98,200,1060
33.73361,-85.78798,CALHOUN_01,AL,98,200,1060
33.63084,-85.94977,CALHOUN_02,AL,98,200,1060
32.79725,-86.56873,CHILTON_01,AL,98,100,840
31.36260,-85.84898,COFFEE_01,AL,98,200,1060
31.33306,-85.71300,DALE_01,AL,98,200,1060
31.32224,-85.45187,DALE_02,AL,98,200,0
31.27655,-85.71278,DALE_03,AL,98,200,1060
31.15714,-87.15448,ESCAMBIA_01,AL,98,200,0
31.22108,-85.11126,HOUSTON_01,AL,98,250,0
33.51711,-86.81249,JEFFERSON_01,AL,98,100,840
33.48017,-86.70583,JEFFERSON_02,AL,98,100,840
33.56886,-86.74725,JEFFERSON_03,AL,98,200,0
34.70417,-87.11505,LIMESTONE_01,AL,98,250,0
34.63719,-86.77506,MADISON_01,AL,98,200,1060
34.64469,-86.65751,MADISON_02,AL,98,200,1060
34.67865,-86.68478,MADISON_03,AL,98,200,0
34.72884,-86.68146,MADISON_04,AL,98,100,840
32.52017,-87.88030,MARENGO_01,AL,98,250,0
30.69142,-88.24283,MOBILE_01,AL,98,200,1060
30.94184,-88.01218,MOBILE_02,AL,98,100,840
30.68910,-88.04253,MOBILE_03,AL,98,100,840
30.78915,-88.05622,MOBILE_04,AL,98,100,840
32.40595,-86.25948,MONTGOMERY_01,AL,98,200,1060
32.37535,-86.30854,MONTGOMERY_02,AL,98,200,1060
32.38011,-86.36495,MONTGOMERY_03,AL,98,200,0
32.30071,-86.38991,MONTGOMERY_04,AL,98,200,0
33.20987,-88.28753,PICKENS_01,AL,98,250,0
33.19881,-87.60934,TUSCALOOSA_01,AL,98,100,840
31.26252,-88.00501,WASHINGTON_01,AL,98,100,840
35.52138,-91.99423,CLEBURNE_01,AR,98,250,0
34.57325,-93.19504,GARLAND_01,AR,98,250,0
34.32614,-92.08671,JEFFERSON_01,AR,98,200,1060
34.24058,-91.94847,JEFFERSON_02,AR,98,100,840
35.96433,-89.94394,MISSISSIPPI_01,AR,98,200,0
35.31166,-93.22938,POPE_01,AR,98,250,0
34.91751,-92.14500,PULASKI_01,AR,98,100,0
34.82976,-92.28587,PULASKI_02,AR,98,200,1060
34.74785,-92.27245,PULASKI_03,AR,98,100,840
35.33658,-94.36744,SEBASTIAN_01,AR,98,200,0
33.20038,-92.67521,UNION_01,AR,98,100,840
31.55635,-110.34880,COCHISE_01,AZ,98,200,1060
31.58847,-110.34439,COCHISE_02,AZ,98,200,0
36.93788,-111.48421,COCONINO_01,AZ,98,250,0
35.13133,-112.13478,COCONINO_02,AZ,98,100,0
33.30120,-111.84112,MARICOPA_01,AZ,98,100,840
33.45000,-112.07698,MARICOPA_02,AZ,98,200,1060
33.53497,-112.38320,MARICOPA_03,AZ,98,200,0
33.38779,-112.85671,MARICOPA_04,AZ,98,250,0
33.84706,-112.26608,MARICOPA_05,AZ,98,250,0
33.67164,-111.16125,MARICOPA_06,AZ,98,250,0
33.46647,-111.96918,MARICOPA_07,AZ,98,200,1060
33.42123,-111.85797,MARICOPA_08,AZ,98,200,1060
33.49475,-111.64071,MARICOPA_09,AZ,98,200,1060
32.88785,-112.71961,MARICOPA_10,AZ,98,200,0
33.43428,-112.01158,MARICOPA_11,AZ,98,200,0
33.46232,-111.90463,MARICOPA_12,AZ,98,100,840
33.53941,-112.18536,MARICOPA_13,AZ,98,100,840
33.65852,-111.95566,MARICOPA_14,AZ,98,100,840
33.49316,-111.92081,MARICOPA_15,AZ,98,100,840
33.42494,-111.93838,MARICOPA_16,AZ,98,100,840
33.47041,-111.72389,MARICOPA_17,AZ,98,100,840
33.33658,-111.95963,MARICOPA_18,AZ,98,100,840
35.25948,-113.93805,MOHAVE_01,AZ,98,100,0
32.22397,-110.96946,PIMA_01,AZ,98,200,1060
32.16636,-110.88317,PIMA_02,AZ,98,200,0
32.11608,-110.94102,PIMA_03,AZ,98,200,0
32.50983,-111.32533,PINAL_01,AZ,98,200,1060
32.65658,-114.60599,YUMA_01,AZ,98,200,0
37.80569,-122.31644,ALAMEDA_01,CA,98,100,840
37.80588,-122.26914,ALAMEDA_02,CA,98,250,1170
37.72125,-122.22114,ALAMEDA_03,CA,98,100,0
37.73205,-121.88097,ALAMEDA_04,CA,98,200,1060
37.68685,-121.70580,ALAMEDA_05,CA,98,200,1060
37.66132,-122.10650,ALAMEDA_06,CA,98,200,1060
37.54301,-122.01614,ALAMEDA_07,CA,98,200,1060
37.86946,-122.27089,ALAMEDA_08,CA,98,100,840
39.53782,-121.48422,BUTTE_01,CA,98,250,0
37.94897,-120.52434,CALAVERAS_01,CA,98,250,0
38.05508,-122.01041,CONTRA COSTA_01,CA,98,200,1060
37.94703,-122.39519,CONTRA COSTA_02,CA,98,100,840
37.93749,-122.34332,CONTRA COSTA_03,CA,98,100,840
38.02605,-122.06476,CONTRA COSTA_04,CA,98,100,0
38.04517,-122.25510,CONTRA COSTA_05,CA,98,100,840
38.01774,-122.11224,CONTRA COSTA_06,CA,98,100,840
36.83265,-119.32561,FRESNO_01,CA,98,250,0
36.77656,-119.71883,FRESNO_02,CA,98,200,0
36.82426,-119.69559,FRESNO_03,CA,98,100,840
36.73963,-119.78439,FRESNO_04,CA,98,100,840
32.82663,-115.66856,IMPERIAL_01,CA,98,200,0
35.05936,-118.15186,KERN_01,CA,98,100,0
34.90809,-117.88553,KERN_02,CA,98,200,0
35.64593,-118.48220,KERN_03,CA,98,250,0
35.37751,-119.01978,KERN_04,CA,98,200,1060
35.68570,-117.69211,KERN_05,CA,98,200,1060
36.33313,-119.95216,KINGS_01,CA,98,200,0
40.18462,-120.12919,LASSEN_01,CA,98,800,1690
40.26592,-120.15061,LASSEN_02,CA,98,200,0
33.91703,-118.38394,LOS ANGELES_01,CA,98,200,1060
33.81110,-118.23890,LOS ANGELES_02,CA,98,100,0
33.79493,-118.23482,LOS ANGELES_03,CA,98,100,840
33.77314,-118.28672,LOS ANGELES_04,CA,98,100,0
33.77881,-118.23689,LOS ANGELES_05,CA,98,100,840
34.18203,-118.30807,LOS ANGELES_06,CA,98,100,840
33.94041,-118.12881,LOS ANGELES_07,CA,98,100,840
34.07161,-118.02987,LOS ANGELES_08,CA,98,100,840
34.14666,-118.24824,LOS ANGELES_09,CA,98,100,840
33.96307,-118.35462,LOS ANGELES_10,CA,98,100,840
33.91580,-118.07152,LOS ANGELES_11,CA,98,100,840
34.14765,-118.14383,LOS ANGELES_12,CA,98,100,840
33.87503,-118.29023,LOS ANGELES_13,CA,98,100,840
33.83028,-118.13492,LOS ANGELES_14,CA,98,100,840
34.05083,-118.25294,LOS ANGELES_15,CA,98,800,1690
33.75463,-118.22168,LOS ANGELES_16,CA,98,100,840
33.94250,-118.40805,LOS ANGELES_17,CA,98,100,0
34.20981,-118.48997,LOS ANGELES_18,CA,98,100,0
34.52020,-118.60705,LOS ANGELES_19,CA,98,250,0
34.60339,-118.08363,LOS ANGELES_20,CA,98,100,840
34.15186,-118.45597,LOS ANGELES_21,CA,98,200,1060
34.02798,-118.47859,LOS ANGELES_22,CA,98,200,1060
34.62939,-118.08455,LOS ANGELES_23,CA,98,200,0
33.02275,-118.58849,LOS ANGELES_24,CA,98,200,0
34.07581,-118.38094,LOS ANGELES_25,CA,98,100,840
34.69892,-118.14536,LOS ANGELES_26,CA,98,100,840
34.04276,-118.70097,LOS ANGELES_27,CA,98,100,840
34.57805,-118.11588,LOS ANGELES_28,CA,98,100,840
34.05461,-117.75113,LOS ANGELES_29,CA,98,100,840
34.15710,-118.80010,LOS ANGELES_30,CA,98,100,840
34.17142,-118.59439,LOS ANGELES_31,CA,98,100,840
34.06534,-118.44613,LOS ANGELES_32,CA,98,100,840
33.85287,-118.33146,LOS ANGELES_33,CA,98,100,840
34.20069,-118.35867,LOS ANGELES_34,CA,98,100,0
34.23340,-118.58778,LOS ANGELES_35,CA,98,100,840
37.05816,-121.07449,MERCED_01,CA,98,250,0
37.38048,-120.56819,MERCED_02,CA,98,200,0
36.00078,-121.23555,MONTEREY_01,CA,98,200,1060
36.60325,-121.91211,MONTEREY_02,CA,98,200,1060
36.58695,-121.84278,MONTEREY_03,CA,98,200,0
36.67070,-121.63957,MONTEREY_04,CA,98,100,840
38.51351,-122.10463,NAPA_01,CA,98,250,0
33.83645,-117.91685,ORANGE_01,CA,98,100,840
33.66320,-117.90293,ORANGE_02,CA,98,100,840
33.74975,-117.87357,ORANGE_03,CA,98,100,840
33.67613,-117.86851,ORANGE_04,CA,98,100,0
33.75045,-118.06421,ORANGE_05,CA,98,200,1060
33.79034,-118.04926,ORANGE_06,CA,98,200,0
33.75460,-117.98825,ORANGE_07,CA,98,100,840
33.69193,-117.99800,ORANGE_08,CA,98,100,840
33.86139,-117.83029,ORANGE_09,CA,98,100,840
33.64930,-117.72278,ORANGE_10,CA,98,100,840
38.72698,-121.31013,PLACER_01,CA,98,100,0
38.86974,-121.39092,PLACER_02,CA,98,200,1060
40.17354,-121.09030,PLUMAS_01,CA,98,250,0
33.88287,-117.26096,RIVERSIDE_01,CA,98,200,0
33.92377,-117.56946,RIVERSIDE_02,CA,98,200,1060
33.87854,-117.54724,RIVERSIDE_03,CA,98,100,840
33.55995,-117.21042,RIVERSIDE_04,CA,98,100,840
33.98062,-117.37558,RIVERSIDE_05,CA,98,100,840
33.97371,-117.32806,RIVERSIDE_06,CA,98,100,840
33.82967,-116.50669,RIVERSIDE_07,CA,98,100,0
38.57897,-121.48674,SACRAMENTO_01,CA,98,200,1060
38.70769,-121.15670,SACRAMENTO_02,CA,98,250,0
38.34622,-121.12700,SACRAMENTO_03,CA,98,250,0
38.69544,-121.59078,SACRAMENTO_04,CA,98,100,0
38.66764,-121.40061,SACRAMENTO_05,CA,98,200,0
38.55531,-121.29721,SACRAMENTO_06,CA,98,100,0
34.06872,-117.53124,SAN BERNARDINO_01,CA,98,100,840
34.10212,-117.43512,SAN BERNARDINO_02,CA,98,100,840
34.10244,-117.29334,SAN BERNARDINO_03,CA,98,100,840
34.05600,-117.60119,SAN BERNARDINO_04,CA,98,100,0
34.59739,-117.38666,SAN BERNARDINO_05,CA,98,100,0
35.26118,-116.68642,SAN BERNARDINO_06,CA,98,200,1060
34.23645,-116.05972,SAN BERNARDINO_07,CA,98,200,1060
34.87638,-116.95069,SAN BERNARDINO_08,CA,98,200,1060
34.89478,-116.85059,SAN BERNARDINO_09,CA,98,200,1060
34.09536,-117.23489,SAN BERNARDINO_10,CA,98,100,0
34.23199,-117.23536,SAN BERNARDINO_11,CA,98,100,0
34.29611,-116.16210,SAN BERNARDINO_12,CA,98,200,1060
32.69588,-117.24581,SAN DIEGO_01,CA,98,200,1060
32.67570,-117.12301,SAN DIEGO_02,CA,98,200,1060
32.64073,-117.08532,SAN DIEGO_03,CA,98,100,840
32.81447,-116.96487,SAN DIEGO_04,CA,98,100,840
32.74772,-117.15872,SAN DIEGO_05,CA,98,100,840
32.86853,-117.14319,SAN DIEGO_06,CA,98,200,0
32.69820,-117.21311,SAN DIEGO_07,CA,98,200,0
33.37059,-117.55794,SAN DIEGO_08,CA,98,250,0
32.88428,-117.21661,SAN DIEGO_09,CA,98,200,1060
33.30126,-117.35517,SAN DIEGO_10,CA,98,200,0
33.16440,-117.34089,SAN DIEGO_11,CA,98,100,840
33.12277,-117.08318,SAN DIEGO_12,CA,98,100,840
33.19779,-117.37941,SAN DIEGO_13,CA,98,100,840
32.82168,-117.14155,SAN DIEGO_14,CA,98,100,840
32.93805,-117.02162,SAN DIEGO_15,CA,98,100,840
33.02131,-117.10460,SAN DIEGO_16,CA,98,100,840
37.78504,-122.39653,SAN FRANCISCO_01,CA,98,200,1060
37.95685,-121.28888,SAN JOAQUIN_01,CA,98,100,840
37.84113,-121.26885,SAN JOAQUIN_02,CA,98,200,1060
37.71582,-121.39150,SAN JOAQUIN_03,CA,98,200,1060
38.14163,-121.31737,SAN JOAQUIN_04,CA,98,200,1060
37.89441,-121.23874,SAN JOAQUIN_05,CA,98,200,0
35.21384,-120.85172,SAN LUIS OBISPO_01,CA,98,250,0
35.73642,-120.75538,SAN LUIS OBISPO_02,CA,98,200,1060
35.27685,-120.71942,SAN LUIS OBISPO_03,CA,98,200,0
35.11206,-120.62274,SAN LUIS OBISPO_04,CA,98,100,0
35.31265,-120.83157,SAN LUIS OBISPO_05,CA,98,100,0
37.69051,-122.47350,SAN MATEO_01,CA,98,100,840
37.54749,-122.31480,SAN MATEO_02,CA,98,100,840
37.61881,-122.37542,SAN MATEO_03,CA,98,100,0
34.73555,-120.54786,SANTA BARBARA_01,CA,98,200,1060
34.82444,-120.50370,SANTA BARBARA_02,CA,98,200,1060
34.75564,-120.62238,SANTA BARBARA_03,CA,98,200,1060
34.64015,-120.58945,SANTA BARBARA_04,CA,98,200,1060
34.63205,-120.61066,SANTA BARBARA_05,CA,98,200,1060
34.73959,-120.61914,SANTA BARBARA_06,CA,98,200,1060
34.58154,-120.62645,SANTA BARBARA_07,CA,98,200,1060
34.57636,-120.63244,SANTA BARBARA_08,CA,98,200,1060
34.42780,-119.84175,SANTA BARBARA_09,CA,98,200,0
34.73734,-120.58431,SANTA BARBARA_10,CA,98,200,0
34.41513,-119.84762,SANTA BARBARA_11,CA,98,100,840
37.43436,-122.17622,SANTA CLARA_01,CA,98,100,840
37.33278,-121.89317,SANTA CLARA_02,CA,98,800,1690
37.37582,-121.95755,SANTA CLARA_03,CA,98,800,1690
37.36260,-121.92901,SANTA CLARA_04,CA,98,100,0
37.41614,-122.04913,SANTA CLARA_05,CA,98,100,0
37.33249,-122.05608,SANTA CLARA_06,CA,98,100,840
37.23871,-121.78101,SANTA CLARA_07,CA,98,100,840
37.12935,-122.20252,SANTA CRUZ_01,CA,98,200,1060
36.97655,-122.03172,SANTA CRUZ_02,CA,98,100,840
40.71854,-122.41911,SHASTA_01,CA,98,250,0
40.50953,-122.29484,SHASTA_02,CA,98,100,0
38.26454,-121.92413,SOLANO_01,CA,98,250,0
38.25953,-121.92476,SOLANO_02,CA,98,250,1170
38.36951,-121.77847,SOLANO_03,CA,98,200,1060
38.07159,-122.13934,SOLANO_04,CA,98,100,840
38.25289,-122.04543,SOLANO_05,CA,98,100,840
38.24967,-122.78970,SONOMA_01,CA,98,200,1060
38.42701,-122.72629,SONOMA_02,CA,98,100,840
37.64105,-121.00025,STANISLAUS_01,CA,98,100,840
40.80099,-122.76332,TRINITY_01,CA,98,250,0
36.32885,-119.28950,TULARE_01,CA,98,100,840
37.70049,-120.42157,TUOLOMNE_01,CA,98,250,0
34.19053,-119.18090,VENTURA_01,CA,98,200,1060
34.11927,-119.11959,VENTURA_02,CA,98,200,0
33.23977,-119.45814,VENTURA_03,CA,98,200,0
34.28244,-118.74359,VENTURA_04,CA,98,100,840
38.53900,-121.75758,YOLO_01,CA,98,100,840
39.13610,-121.43659,YUBA_01,CA,98,250,0
39.13640,-121.35000,YUBA_02,CA,98,250,1170
39.39277,-121.14173,YUBA_03,CA,98,250,0
39.80144,-104.94562,ADAMS_01,CO,98,100,840
39.70176,-104.75196,ARAPAHOE_01,CO,98,200,0
39.59192,-104.84020,ARAPAHOE_02,CO,98,200,1060
39.57483,-104.88238,ARAPAHOE_03,CO,98,200,1060
39.71831,-104.77760,ARAPAHOE_04,CO,98,200,1060
40.18731,-105.12706,BOULDER_01,CO,98,200,1060
40.02085,-105.26502,BOULDER_02,CO,98,200,1060
39.74534,-104.99675,DENVER_01,CO,98,800,1690
39.86167,-104.67317,DENVER_02,CO,98,800,1690
39.79178,-105.01695,DENVER_03,CO,98,200,1060
38.83430,-104.81939,EL PASO_01,CO,98,200,1060
38.74038,-104.84495,EL PASO_02,CO,98,800,0
38.99848,-104.87007,EL PASO_03,CO,98,200,1060
38.80263,-104.52516,EL PASO_04,CO,98,200,1060
38.83550,-104.69763,EL PASO_05,CO,98,200,1060
38.80581,-104.70077,EL PASO_06,CO,98,200,1060
38.81045,-104.75122,EL PASO_07,CO,98,100,840
39.71249,-105.12016,JEFFERSON_01,CO,98,200,1060
39.90863,-105.11573,JEFFERSON_02,CO,98,200,0
39.74288,-105.20156,JEFFERSON_03,CO,98,100,840
39.80305,-105.08783,JEFFERSON_04,CO,98,100,840
39.49912,-105.10833,JEFFERSON_05,CO,98,100,840
39.55636,-105.16400,JEFFERSON_06,CO,98,100,840
40.60915,-103.50321,LOGAN_01,CO,98,800,0
40.66765,-103.55061,LOGAN_02,CO,98,800,0
40.70313,-103.37804,LOGAN_03,CO,98,800,0
40.77911,-103.38139,LOGAN_04,CO,98,800,0
40.81955,-103.28754,LOGAN_05,CO,98,800,0
40.84658,-103.40275,LOGAN_06,CO,98,800,0
40.85132,-103.49601,LOGAN_07,CO,98,800,0
40.87129,-103.11383,LOGAN_08,CO,98,800,0
40.87757,-103.22772,LOGAN_09,CO,98,800,0
40.89234,-103.34250,LOGAN_10,CO,98,800,0
40.92778,-103.49797,LOGAN_11,CO,98,800,0
40.94313,-103.11405,LOGAN_12,CO,98,800,0
40.94992,-103.28448,LOGAN_13,CO,98,800,0
40.96322,-103.38138,LOGAN_14,CO,98,800,0
40.97144,-103.00162,LOGAN_15,CO,98,800,0
40.97990,-102.81332,LOGAN_16,CO,98,800,0
40.98078,-102.90609,LOGAN_17,CO,98,800,0
40.99397,-103.47076,LOGAN_18,CO,98,800,0
40.70445,-103.47643,LOGAN_19,CO,98,200,0
40.96092,-103.19974,LOGAN_20,CO,98,200,0
37.92423,-102.60986,PROWERS_01,CO,98,100,0
38.26556,-104.61124,PUEBLO_01,CO,98,100,840
38.22649,-104.60599,PUEBLO_02,CO,98,100,840
40.56191,-103.97297,WELD_01,CO,98,800,0
40.58988,-103.89631,WELD_02,CO,98,800,0
40.60931,-103.59416,WELD_03,CO,98,800,0
40.61206,-103.76230,WELD_04,CO,98,800,0
40.62392,-103.99316,WELD_05,CO,98,800,0
40.64156,-103.67476,WELD_06,CO,98,800,0
40.67975,-104.05895,WELD_07,CO,98,800,0
40.69613,-103.97333,WELD_08,CO,98,800,0
40.69906,-103.85463,WELD_09,CO,98,800,0
40.71650,-103.77071,WELD_10,CO,98,800,0
40.71668,-103.68669,WELD_11,CO,98,800,0
40.74421,-104.02772,WELD_12,CO,98,800,0
40.74648,-103.61292,WELD_13,CO,98,800,0
40.78309,-103.51564,WELD_14,CO,98,800,0
40.78394,-103.85909,WELD_15,CO,98,800,0
40.78800,-103.97215,WELD_16,CO,98,800,0
40.79053,-103.68980,WELD_17,CO,98,800,0
40.80945,-103.61237,WELD_18,CO,98,800,0
40.82221,-104.05072,WELD_19,CO,98,800,0
40.84148,-103.80508,WELD_20,CO,98,800,0
40.85549,-103.68745,WELD_21,CO,98,800,0
40.86971,-104.10751,WELD_22,CO,98,800,0
40.89200,-103.57491,WELD_23,CO,98,800,0
40.89374,-103.87734,WELD_24,CO,98,800,0
40.91666,-103.78367,WELD_25,CO,98,800,0
40.92850,-104.06651,WELD_26,CO,98,800,0
40.96106,-103.97453,WELD_27,CO,98,800,0
40.96484,-103.87467,WELD_28,CO,98,800,0
40.99270,-103.68596,WELD_29,CO,98,800,0
40.99894,-103.59398,WELD_30,CO,98,800,0
40.99924,-103.78188,WELD_31,CO,98,800,0
40.63162,-103.83656,WELD_32,CO,98,200,0
40.88493,-104.00034,WELD_33,CO,98,200,0
40.92166,-103.69184,WELD_34,CO,98,200,0
40.42403,-104.64144,WELD_35,CO,98,200,1060
41.18042,-73.19299,FAIRFIELD_01,CT,98,100,840
41.05140,-73.54293,FAIRFIELD_02,CT,98,100,840
41.25129,-73.09670,FAIRFIELD_03,CT,98,100,840
41.93862,-72.68802,HARTFORD_01,CT,98,200,0
41.76406,-72.68218,HARTFORD_02,CT,98,100,840
41.75036,-72.63180,HARTFORD_03,CT,98,100,840
41.48142,-72.48598,MIDDLESEX_01,CT,98,250,0
41.30921,-72.92170,NEW HAVEN_01,CT,98,200,1060
41.26791,-72.99287,NEW HAVEN_02,CT,98,200,1060
41.39947,-72.08631,NEW LONDON_01,CT,98,800,1690
41.31184,-72.16551,NEW LONDON_02,CT,98,250,0
41.34553,-72.08102,NEW LONDON_03,CT,98,100,840
41.80774,-72.25398,TOLLAND_01,CT,98,100,840
38.88979,-77.00917,DISTRICT OF COLUMBIA_01,DC,98,800,1690
38.89455,-77.04833,DISTRICT OF COLUMBIA_02,DC,98,800,1690
38.95329,-77.07799,DISTRICT OF COLUMBIA_03,DC,98,100,840
38.87821,-77.03502,DISTRICT OF COLUMBIA_04,DC,98,250,0
38.92143,-77.06704,DISTRICT OF COLUMBIA_05,DC,98,250,0
38.89765,-77.03646,DISTRICT OF COLUMBIA_06,DC,98,250,0
38.88286,-77.01021,DISTRICT OF COLUMBIA_07,DC,98,200,1060
38.84791,-77.01223,DISTRICT OF COLUMBIA_08,DC,98,200,1060
39.12954,-75.46596,KENT_01,DE,98,250,0
39.15729,-75.51976,KENT_02,DE,98,100,840
39.58823,-75.63378,NEW CASTLE_01,DE,98,100,840
39.68119,-75.60250,NEW CASTLE_02,DE,98,200,0
39.67795,-75.75061,NEW CASTLE_03,DE,98,100,840
39.31931,-75.60720,NEW CASTLE_04,DE,98,100,840
29.64858,-82.33867,ALACHUA_01,FL,98,100,840
30.17251,-85.75224,BAY_01,FL,98,200,1060
30.07970,-85.61295,BAY_02,FL,98,200,1060
30.06905,-85.57498,BAY_03,FL,98,200,0
30.35825,-85.79561,BAY_04,FL,98,100,0
28.10203,-80.64520,BREVARD_01,FL,98,100,0
28.23949,-80.60773,BREVARD_02,FL,98,200,0
28.48563,-80.57550,BREVARD_03,FL,98,200,1060
28.42877,-80.59689,BREVARD_04,FL,98,200,1060
28.48574,-80.54298,BREVARD_05,FL,98,200,1060
28.53125,-80.56447,BREVARD_06,FL,98,200,1060
28.56203,-80.57719,BREVARD_07,FL,98,200,1060
28.58355,-80.58287,BREVARD_08,FL,98,200,1060
28.60837,-80.60424,BREVARD_09,FL,98,200,1060
28.62714,-80.62093,BREVARD_10,FL,98,200,1060
28.61489,-80.69436,BREVARD_11,FL,98,200,0
28.03104,-80.60077,BREVARD_12,FL,98,100,840
26.14412,-80.20480,BROWARD_01,FL,98,200,1060
26.07167,-80.14969,BROWARD_02,FL,98,100,0
26.27182,-80.25286,BROWARD_03,FL,98,100,840
26.12368,-80.14318,BROWARD_04,FL,98,100,840
26.08325,-80.12221,BROWARD_05,FL,98,100,840
26.91894,-81.99093,CHARLOTTE_01,FL,98,100,0
28.95770,-82.69723,CITRUS_01,FL,98,250,0
29.94814,-82.55799,COLUMBIA_01,FL,98,200,0
29.94815,-82.55770,COLUMBIA_02,FL,98,100,0
30.33084,-81.66224,DUVAL_01,FL,98,100,840
30.23165,-81.67783,DUVAL_02,FL,98,200,0
30.40018,-81.62743,DUVAL_03,FL,98,200,1060
30.40508,-81.54242,DUVAL_04,FL,98,200,1060
30.39137,-81.42452,DUVAL_05,FL,98,200,0
30.21878,-81.87717,DUVAL_06,FL,98,200,0
30.49406,-81.68783,DUVAL_07,FL,98,200,0
30.28314,-81.97882,DUVAL_08,FL,98,100,840
30.35327,-87.31797,ESCAMBIA_01,FL,98,200,0
30.59688,-87.25216,ESCAMBIA_02,FL,98,100,840
30.47342,-87.18661,ESCAMBIA_03,FL,98,100,0
30.44187,-82.78347,HAMILTON_01,FL,98,100,840
27.94762,-82.45723,HILLSBOROUGH_01,FL,98,100,840
27.86205,-82.49170,HILLSBOROUGH_02,FL,98,200,1060
27.84934,-82.52122,HILLSBOROUGH_03,FL,98,200,0
27.96348,-82.36379,HILLSBOROUGH_04,FL,98,200,1060
27.97547,-82.53325,HILLSBOROUGH_05,FL,98,200,0
26.53617,-81.75517,LEE_01,FL,98,100,0
26.63268,-81.95847,LEE_02,FL,98,100,840
30.38631,-84.23169,LEON_01,FL,98,100,840
30.43809,-84.28209,LEON_02,FL,98,100,840
30.39675,-84.35087,LEON_03,FL,98,100,0
27.39544,-82.55439,MANATEE_01,FL,98,100,0
25.79536,-80.29012,MIAMI-DADE_01,FL,98,100,0
25.48855,-80.38357,MIAMI-DADE_02,FL,98,200,0
25.43460,-80.32834,MIAMI-DADE_03,FL,98,250,0
25.32579,-80.40428,MIAMI-DADE_04,FL,98,100,0
25.80647,-80.34848,MIAMI-DADE_05,FL,98,200,1060
25.82492,-80.31932,MIAMI-DADE_06,FL,98,200,1060
25.97242,-80.19339,MIAMI-DADE_07,FL,98,200,1060
25.77284,-80.16679,MIAMI-DADE_08,FL,98,100,840
25.73338,-80.25816,MIAMI-DADE_09,FL,98,100,840
25.92290,-80.15641,MIAMI-DADE_10,FL,98,100,0
25.90742,-80.27822,MIAMI-DADE_11,FL,98,100,0
24.55612,-81.75996,MONROE_01,FL,98,200,0
24.57566,-81.68871,MONROE_02,FL,98,200,0
30.69910,-81.90810,NASSAU_01,FL,98,200,1060
30.48322,-86.52604,OKALOOSA_01,FL,98,800,0
30.64893,-86.52287,OKALOOSA_02,FL,98,200,0
30.42892,-86.68880,OKALOOSA_03,FL,98,200,0
28.42939,-81.30900,ORANGE_01,FL,98,100,0
28.58417,-81.19676,ORANGE_02,FL,98,200,1060
28.54175,-81.37488,ORANGE_03,FL,98,200,1060
28.54055,-81.21515,ORANGE_04,FL,98,100,840
28.44416,-81.45909,ORANGE_05,FL,98,100,840
26.70953,-80.05295,PALM BEACH_01,FL,98,200,1060
