Latitude,Longitude,Name,Description,Icon,ep_Circle,PolygonFillType,,,,,,,,,,,
45.79356,-119.31289,TPP HERMISTON POWER PARTNERSHIP HERMISTON OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.92419,-119.31361,ELECTRICAL SUBSTATION MCNARY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
47.20858,-119.31914,GRANT COUNTY INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.83265,-119.32561,KINGS RIVER (PINE FLAT),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.83259,-119.32716,HEPP (PINE FLAT),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.93122,-119.32811,COLUMBIA RIVER I-82 OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
46.47111,-119.33389,NPP COLUMBIA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
46.47478,-119.33673,ISFSI NPP COLUMBIA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.22030,-119.33798,HEPP (MAMMOTH POOL),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.80396,-119.37019,TPP HERMISTON GENERATING PLANT HERMISTON OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.14852,-119.38662,HEPP (BIG CREEK 3),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.31864,-119.39286,VISALIA MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.93078,-119.41121,NG COMPRESSOR STATION NWST PLYMOUTH WA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.40388,-119.45217,ELECTRICAL SUBSTATION MIDWAY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.23977,-119.45814,SAN NICOLAS ISLAND NOLF,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.23944,-119.46645,POL STORAGE NOLF SAN NICOLAS ISLAND,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.28032,-119.47071,TPP ELK HILLS POWER,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.13900,-119.48980,HEPP (BIG CREEK 4),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.24796,-119.50611,NOLF SAN NICOLAS ISLAND,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.56006,-119.51071,TPP WESTERN 102 POWER PLANT MCCARRAN NV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.24610,-119.51932,JSS LRRS ??? CARSR SAN NICOLAS ISLAND CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.56250,-119.52500,TPP TRACY SPARKS NV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.37412,-119.54199,MOUNTAIN WARFARE TRAINING CENTER,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
46.55580,-119.55026,ISFSI HANFORD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.07185,-119.55801,HEPP (KERCKHOFF 2),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.21045,-119.58490,TPP SUNRISE POWER,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.29560,-119.59190,TPP LA PALOMA GENERATING,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.22733,-119.62997,TPP MIDWAY SUNSET COGEN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
47.99526,-119.64169,HEPP (CHIEF JOESEPH),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.84798,-119.67325,TPP COYOTE SPRINGS BOARDMAN OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.84800,-119.67444,TPP COYOTE SPRINGS II BOARDMAN OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.82426,-119.69559,CLOVIS CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.53373,-119.70083,SIERRA NEVADA SPARKS NV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.76627,-119.70624,144TH FW (F-15C/D),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.76654,-119.71000,FRESNO ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.77656,-119.71883,FRESNO YOSEMITE INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.15207,-119.74033,NEVADA STATE EOC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.68995,-119.74044,TPP KINGS RIVER,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.15214,-119.74054,NEVADA NG JFHQ CARSON CITY NV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.54032,-119.74921,SPARKS CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.00050,-119.75111,MINDEN-TAHOE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.53149,-119.75512,UP SPARKS YARD NV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.70157,-119.75848,BNSF CALWA YARD CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.16396,-119.76614,NEVADA STATE CAPITOL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.49911,-119.76811,RENO/TAHOE INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.46236,-119.76975,ARROW ELECTRONICS RENO NV,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.50030,-119.77309,152ND AW (C-130H),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.50016,-119.77513,NEVADA ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.49850,-119.77630,POL STORAGE NEVADA ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.73963,-119.78439,FRESNO CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.69367,-119.80716,TPP BOARDMAN BOARDMAN OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.52615,-119.81266,RENO CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.69873,-119.81266,TPP CARTY GENERATING STATION BOARDMAN OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.42176,-119.81876,NG COMPRESSOR STATION SCAL LA GOLETA CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.42619,-119.84149,SANTA BARBARA MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.43351,-119.84663,RAYTHEON GOLETA CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.41513,-119.84762,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.48932,-119.84878,NG COMPRESSOR STATION GTNW 09 IONE OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.43125,-119.86451,RAYTHEON GOLETA CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
47.94704,-119.86520,HEPP (WELLS),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.66818,-119.87644,RENO-STEAD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
46.64565,-119.90750,HEPP (PRIEST RAPIDS),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
46.64446,-119.91025,COLUMBIA RIVER DAM (PRIEST RAPIDS),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.26422,-119.93399,NAS LEMOORE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.31897,-119.94199,POL STORAGE NAS LEMOORE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.96036,-119.95180,JSS LRRS QVN CARSR FOSSIL OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.33313,-119.95216,NAS LEMOORE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.87767,-119.95323,HEPP (R C KIRKWOOD),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.89662,-119.96853,HEPP (DION R HOLM),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
46.87569,-119.97094,HEPP (WANAPUM),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
46.94205,-119.97356,COLUMBIA RIVER I-90 WA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.89389,-119.99533,LAKE TAHOE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.60059,-120.02322,GEP MITCHELL OR (P),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
47.29403,-120.07740,ELECTRICAL SUBSTATION COLUMBIA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.07098,-120.08945,NG COMPRESSOR STATION PGE KETTLEMAN CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
47.34085,-120.09443,HEPP (ROCK ISLAND),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.98651,-120.11263,MADERA MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.20900,-120.12912,SIERRA ARMY DEPOT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.32006,-120.13958,TRUCKEE TAHOE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.26592,-120.15061,AMEDEE AAF,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.80139,-120.16658,NG COMPRESSOR STATION NWST ROOSEVELT WA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
47.39881,-120.20683,PANGBORN MEMORIAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.58543,-120.27071,MERCED RIVER DAM (NEW EXCHEQUER),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
46.45517,-120.29234,NG COMPRESSOR STATION NWST ZILLAH WA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
47.53288,-120.29366,COLUMBIA RIVER DAM (ROCKY REACH),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
47.53228,-120.29732,HEPP (ROCKY REACH),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.80939,-120.29925,HEPP (MOCCASIN),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.39475,-120.35421,JSS LRRS J-32 ARSR-4 PASO ROBLES CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.14464,-120.38050,HEPP (COLLIERVILLE POWERHOUSE),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.16111,-120.39908,LAKE COUNTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.69599,-120.42015,HEPP (DON PEDRO),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.70049,-120.42157,TUOLUMNE RIVER DAM (NEW DON PEDRO),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.36593,-120.42345,"UNIVERSITY OF CALIFORNIA, MERCED",MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.94956,-120.43480,SANTA MARIA CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.89994,-120.45808,SANTA MARIA PUBLIC - CAPT G ALLAN HANCOCK FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.82444,-120.50370,AFSCN TRACKING STATION (COOK) SANTA MARIA CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.28475,-120.51392,MERCED REGIONAL - MACREADY FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.94897,-120.52434,STANISLAUS RIVER DAM (NEW MELONES),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.94640,-120.53011,HEPP (NEW MELONES),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
47.03303,-120.53069,BOWERS FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.83405,-120.53176,HEPP (JAYBIRD),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.72075,-120.53242,148TH SPACE OPERATIONS SQUADRON,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.72075,-120.53242,216TH SPACE CONTROL SQUADRON,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.82881,-120.53709,HEPP (CAMINO),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
46.56817,-120.54406,YAKIMA AIR TERMINAL - MCALLISTER FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.72596,-120.54691,VAFB WESTERN TEST RANGE ROCC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.73555,-120.54786,AFSCN OPS CENTER (SECONDARY) VANDENBERG AFB CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.72576,-120.54803,COMBINED SPACE OPERATIONS CENTER VANDENBERG AFB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.71358,-120.55798,VANDENBERG SFB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.73225,-120.55929,POL STORAGE VANDENBURG SFB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.38048,-120.56819,MERCED-CASTLE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.65411,-120.57973,TPP MIDWAY PEAKING,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.73734,-120.58431,VANDENBERG AFB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.65139,-120.58441,TPP PANOCHE ENERGY CENTER,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.64015,-120.58945,VAFB SPACE LAUNCH COMPLEX (PAD 3E),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.03887,-120.58948,PHILLIPS 66 ARROYO GRANDE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.58733,-120.59467,JSS LRRS J-35 ARSR-4 VANDENBERG AFB CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.02480,-120.59638,HEPP (MIDDLE FORK),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.63205,-120.61066,VAFB SPACE LAUNCH COMPLEX (PAD 4E),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.12836,-120.61394,NG COMPRESSOR STATION GTNW 10 KENT OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.73959,-120.61914,VAFB SPACE LAUNCH COMPLEX (PAD 576-E),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.75564,-120.62238,VAFB SPACE LAUNCH COMPLEX (PAD 2W),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.11206,-120.62274,CABLE LANDING STATION GROVER BEACH CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.58154,-120.62645,VAFB SPACE LAUNCH COMPLEX (PAD 6),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.67289,-120.62708,PASO ROBLES MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.57636,-120.63244,VAFB SPACE LAUNCH COMPLEX (PAD 8),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.23728,-120.64261,SAN LUIS OBISPO COUNTY REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.33099,-120.66990,HEPP (ELECTRA),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.71411,-120.69246,HEPP (JOHN DAY),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.71596,-120.69317,COLUMBIA RIVER DAM (JOHN DAY),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.71966,-120.69693,COLUMBIA RIVER LOCK (JOHN DAY),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.33831,-120.71036,CALIFORNIA ARNG CAMP SAN LUIS OBISPO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.27685,-120.71942,AT&T SAN LUIS OBISPO CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.27693,-120.71946,CABLE LANDING STATION SAN LUIS OBISPO CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.73642,-120.75538,SATCOM FACILITY (CAMP ROBERTS) CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.78157,-120.78005,CALIFORNIA ARNG CAMP ROBERTS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.76534,-120.78737,HEPP (WHITE ROCK/SLAB CREEK),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.77129,-120.79982,NG COMPRESSOR STATION NWST GOLDENDALE WA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.31265,-120.83157,CABLE LANDING STATION MORRO BAY CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.81096,-120.83364,TPP GOLDENDALE GENERATING STATION GOLDENDALE WA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.21384,-120.85172,ISFSI NPP DIABLO CANYON,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.21169,-120.85504,NPP DIABLO CANYON AVILA BEACH CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.48780,-120.89560,TPP WALNUT ENERGY CENTER,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.63522,-120.91440,DESCHUTES RIVER I-84 OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.62918,-120.93137,TPP MCCLURE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.62583,-120.95442,MODESTO CITY COUNTY - HARRY SHAM FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.57453,-120.98513,TPP ALMOND POWER PLANT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.64105,-121.00025,MODESTO CTIY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.65260,-121.02040,TPP WOODLAND,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.05306,-121.02170,ELECTRICAL SUBSTATION LOS BANOS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.43875,-121.03569,NG COMPRESSOR STATION GTNW 11 MADRAS OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
48.73232,-121.06784,SKAGIT RIVER DAM (ROSS),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
48.72994,-121.07129,HEPP (ROSS LAKE),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.05816,-121.07449,SAN LUIS CREEK DAM (B F FISK),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.06920,-121.07720,HEPP (W R GIANELLI),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.17354,-121.09030,NORTH FORK FEATHER RIVER DAM (LAKE ALMANOR),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.59461,-121.11308,ELECTRICAL SUBSTATION CELILO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.73145,-121.11577,TPP RIPON GENERATION STATION,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.60669,-121.11599,ELECTRICAL SUBSTATION BIG EDDY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.33848,-121.12398,TPP COSUMNES,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.61738,-121.12424,HEPP (THE DALLES),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.34622,-121.12700,ISFSI RANCHO SECO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.22500,-121.12780,TPP KING CITY POWER PLANT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.02579,-121.12828,OREGON ARNG BEND COTEF,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.61403,-121.13417,COLUMBIA RIVER DAM (THE DALLES),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.61582,-121.13763,COLUMBIA RIVER LOCK (THE DALLES),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
48.71573,-121.14141,HEPP (DIABLO),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.39277,-121.14173,NORTH YUBA RIVER DAM (NEW BULLARD'S BAR),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.08600,-121.14937,HEPP (CARIBOU 2),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.25407,-121.14996,ROBERTS FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.70769,-121.15670,AMERICAN RIVER DAM (FOLSOM),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.70675,-121.15844,HEPP (FOLSOM),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.90040,-121.16688,BNSF TOFC/COFC STOCKTON CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.61936,-121.16828,COLUMBIA GORGE REGIONAL/THE DALLES MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.33083,-121.19167,HEPP (COLGATE),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.61620,-121.21495,AEROJET ROCKETDYNE (HQ) RANCHO CORDOVA CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.69442,-121.23130,HEPP (PELTON),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.89441,-121.23874,STOCKTON METROPOLITAN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
48.67564,-121.24029,HEPP (GORGE),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.88641,-121.24236,CALIFORNIA ARNG AASF2 STOCKTON ARMORY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.00745,-121.24944,HEPP (BELDEN),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.95534,-121.25367,FORT HUNTER-LIGGETT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.95032,-121.25848,BNSF MORMON YARD CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.84524,-121.26260,UP TOFC/COFC FRENCH CAMP CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.84113,-121.26885,SAN JOAQUIN DEPOT - SHARPE FACILITY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.60525,-121.27716,HEPP (ROUND BUTTE),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.80611,-121.27722,JR SIMPLOT LATHROP CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.74830,-121.28392,ROSEVILLE CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.95685,-121.28888,4ESS SWITCH (SKTNCA01),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.56506,-121.29126,CALIFORNIA ARNG AASF3 MATHER,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.95696,-121.29175,STOCKTON CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.55531,-121.29721,SACRAMENTO MATHER,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.57009,-121.30559,CALIFORNIA STATE EOC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.78545,-121.30603,SAN JOAQUIN RIVER I-5 CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.72698,-121.31013,UP J R DAVIS YARD CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.14163,-121.31737,AT&T LODI CA (LODICA02),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.64910,-121.31782,NG COMPRESSOR STATION PGE TIONESTA CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.55444,-121.33039,CALIFORNIA NG JFHQ SACRAMENTO CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.90521,-121.34523,HEPP (ROCK CREEK),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.13640,-121.35000,SSPARS AN/FPS-132 UEWR BEALE AFB CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.90917,-121.35133,LINCOLN REGIONAL - KARL HARDER FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.71199,-121.37845,OLIN CHLOR ALKALI TRACY PLANT CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.79273,-121.38253,TPP ROSEVILLE ENERGY PARK,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.08809,-121.38710,TPP LODI ENERGY CENTER,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.86974,-121.39092,HF GLOBAL WEST COAST CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.71582,-121.39150,SAN JOAQUIN DEPOT - TRACY FACILITY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.66706,-121.39186,NORTHROP GRUMMAN MCLELLAN CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.41816,-121.39490,ELK GROVE CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.67754,-121.39505,CGAS SACRAMENTO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.12105,-121.39546,BEALE AFB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.53094,-121.40013,TPP SCA COGEN 2,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.66764,-121.40061,MCCLELLAN AIRFIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.89335,-121.41027,HOLLISTER MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.10383,-121.41469,POL STORAGE BEALE AFB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.82147,-121.42291,NG COMPRESSOR STATION GTNW 12 BEND OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.14222,-121.43163,9TH RW (U-2/RQ-4),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.15073,-121.43538,940TH ARW (KC-135R),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.13610,-121.43659,BEALE AFB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.17399,-121.43945,NG COMPRESSOR STATION GTNW 14 BONANZA OR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.83637,-121.45127,PACIFIC SCIENTIFIC ENERGETIC MATERIALS HOLLISTER CA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.44568,-121.46239,TPP CARSON ICE-GEN PROJECT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.72289,-121.46981,HEPP (POE),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.51106,-121.47397,TPP SPA COGEN 3,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.53782,-121.48422,FEATHER RIVER DAM (OROVILLE),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.57897,-121.48674,4ESS SWITCH (SCRMCA04),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.71090,-121.49115,TPP TRACY COMBINED CYCLE POWER PLANT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.54299,-121.49219,HEPP (EDWARD C HYATT),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.51286,-121.49330,SACRAMENTO EXECUTIVE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.57660,-121.49333,CALIFORNIA STATE CAPITOL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
